0,1,2,3,4,5,6,7,8,9,10,11,12,13,y_true,y_pred,y_proba
44.0,0.0,85413.0,0.0,60.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.3763946603874084
40.0,0.0,140851.0,0.0,62.0,9.0,2.0,1.0,39.0,8.0,2.0,11.0,4.0,0.0,1,0,0.2125862185753876
40.0,0.0,182108.0,0.0,41.0,16.0,4.0,0.0,39.0,7.0,4.0,10.0,4.0,1.0,1,0,0.20882923805266201
40.0,0.0,164707.0,0.0,32.0,9.0,1.0,0.0,39.0,1.0,2.0,11.0,4.0,5.0,1,0,0.37625327643158696
40.0,0.0,92036.0,0.0,40.0,13.0,5.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5650723981617
35.0,0.0,83413.0,0.0,32.0,13.0,1.0,1.0,39.0,1.0,2.0,9.0,4.0,0.0,1,0,0.3630750212716554
40.0,0.0,86837.0,0.0,64.0,12.0,1.0,1.0,39.0,8.0,2.0,7.0,1.0,0.0,1,0,0.32325848546931685
35.0,0.0,167670.0,0.0,60.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.6652442836985072
45.0,0.0,160120.0,0.0,36.0,13.0,6.0,1.0,0.0,12.0,2.0,9.0,3.0,0.0,0,1,0.5657557384848475
60.0,0.0,44257.0,0.0,47.0,13.0,1.0,1.0,39.0,4.0,3.0,9.0,4.0,1.0,1,0,0.28270661958207954
72.0,0.0,45366.0,0.0,41.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.32250368995878376
60.0,0.0,310255.0,0.0,44.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4715005063411812
40.0,0.0,186808.0,0.0,36.0,13.0,4.0,1.0,39.0,3.0,2.0,9.0,4.0,3.0,1,0,0.14355961029735814
40.0,0.0,28334.0,0.0,63.0,14.0,4.0,0.0,39.0,4.0,0.0,12.0,4.0,1.0,1,0,0.19248103382151432
40.0,0.0,129661.0,0.0,27.0,11.0,0.0,0.0,39.0,0.0,2.0,8.0,0.0,5.0,1,0,0.26685670749187296
48.0,0.0,173495.0,0.0,34.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.3655210473958703
40.0,0.0,195844.0,0.0,51.0,10.0,2.0,1.0,39.0,11.0,2.0,15.0,4.0,0.0,1,0,0.4767052101321962
40.0,0.0,205822.0,0.0,44.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.43485365423802347
40.0,0.0,315143.0,0.0,33.0,9.0,4.0,1.0,5.0,12.0,2.0,11.0,4.0,0.0,1,0,0.2151948377905221
60.0,0.0,165466.0,0.0,38.0,9.0,4.0,1.0,39.0,1.0,2.0,11.0,4.0,0.0,1,0,0.3555475906641351
40.0,0.0,294708.0,0.0,40.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,2.0,0.0,1,0,0.2698189847582801
40.0,0.0,222756.0,0.0,43.0,14.0,1.0,1.0,39.0,3.0,2.0,12.0,4.0,0.0,0,1,0.6364949559616062
40.0,0.0,152629.0,0.0,43.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.28198924930462005
40.0,0.0,349148.0,0.0,31.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.18213265220962752
99.0,0.0,184425.0,0.0,55.0,10.0,6.0,1.0,39.0,5.0,2.0,15.0,4.0,0.0,1,0,0.3478498316611096
46.0,0.0,471990.0,0.0,46.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,2.0,0.0,1,0,0.40277409889096005
40.0,0.0,231413.0,0.0,30.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.22290582420224014
40.0,0.0,190786.0,0.0,43.0,9.0,4.0,1.0,39.0,8.0,2.0,11.0,4.0,0.0,1,0,0.2107152856578462
40.0,0.0,203067.0,0.0,49.0,10.0,4.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,1,0,0.4767052101321962
25.0,0.0,157778.0,0.0,30.0,10.0,4.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,1,0,0.17324738587455182
40.0,0.0,306289.0,0.0,49.0,9.0,5.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.4108849157359589
40.0,0.0,34377.0,0.0,49.0,8.0,4.0,1.0,39.0,3.0,2.0,2.0,4.0,0.0,1,0,0.25683314411587327
45.0,0.0,37672.0,0.0,47.0,13.0,2.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,0,1,0.6670200081605444
40.0,0.0,122353.0,0.0,39.0,13.0,6.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.644915157137893
40.0,0.0,154374.0,0.0,40.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.2107152856578462
30.0,0.0,86150.0,0.0,37.0,13.0,4.0,0.0,39.0,8.0,2.0,9.0,1.0,5.0,1,0,0.3352893803487973
40.0,0.0,132686.0,0.0,28.0,9.0,4.0,1.0,39.0,6.0,2.0,11.0,4.0,0.0,1,0,0.10075922573648603
46.0,3103.0,188432.0,0.0,48.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.461387944480345
60.0,0.0,145636.0,0.0,48.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.32061848886199634
65.0,0.0,221915.0,0.0,54.0,15.0,4.0,0.0,39.0,10.0,4.0,14.0,4.0,2.0,0,1,0.5169197874245309
25.0,0.0,170166.0,0.0,55.0,13.0,6.0,0.0,39.0,4.0,2.0,9.0,4.0,5.0,0,1,0.5903212440563209
60.0,0.0,213179.0,0.0,31.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.2298176851200118
40.0,0.0,255822.0,0.0,58.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.4375235811701718
60.0,0.0,352448.0,0.0,61.0,13.0,6.0,1.0,39.0,14.0,2.0,9.0,4.0,0.0,0,1,0.6732045572274912
40.0,0.0,100882.0,0.0,33.0,14.0,4.0,1.0,39.0,4.0,4.0,12.0,4.0,1.0,1,0,0.1461963892253064
40.0,0.0,30673.0,0.0,39.0,5.0,1.0,1.0,39.0,7.0,2.0,6.0,4.0,0.0,1,0,0.08591404396556304
45.0,0.0,84402.0,0.0,46.0,13.0,4.0,1.0,39.0,10.0,0.0,9.0,4.0,1.0,1,0,0.2814964124922491
40.0,0.0,98738.0,0.0,49.0,9.0,2.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.305970255334779
50.0,0.0,199995.0,0.0,51.0,5.0,4.0,1.0,39.0,3.0,2.0,6.0,4.0,0.0,1,0,0.18128179054727353
50.0,0.0,37314.0,0.0,39.0,14.0,4.0,1.0,39.0,4.0,4.0,12.0,4.0,1.0,1,0,0.31266874689013757
20.0,0.0,84979.0,0.0,79.0,11.0,6.0,1.0,39.0,12.0,2.0,8.0,4.0,0.0,1,0,0.22438343454169726
55.0,0.0,188774.0,0.0,37.0,13.0,6.0,1.0,39.0,11.0,4.0,9.0,4.0,1.0,1,0,0.17214788901986366
50.0,0.0,233511.0,0.0,48.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.4071485146109807
40.0,0.0,150570.0,0.0,33.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.5881693403603531
40.0,0.0,176716.0,0.0,42.0,14.0,4.0,1.0,39.0,4.0,4.0,12.0,4.0,1.0,1,0,0.22995790019800952
40.0,0.0,119033.0,0.0,32.0,9.0,7.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.16161120399168455
40.0,0.0,461337.0,0.0,36.0,10.0,4.0,0.0,39.0,1.0,2.0,15.0,4.0,5.0,0,1,0.5040565480185536
45.0,0.0,351869.0,1485.0,32.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,1,0,0.30273802228926366
40.0,0.0,53271.0,0.0,29.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,1,0,0.4921069141607551
40.0,0.0,30840.0,0.0,47.0,14.0,4.0,1.0,39.0,10.0,0.0,12.0,4.0,1.0,1,0,0.2554025654883061
45.0,5013.0,82649.0,0.0,49.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5372271425431691
40.0,0.0,229272.0,0.0,50.0,9.0,7.0,1.0,39.0,3.0,2.0,11.0,2.0,0.0,1,0,0.25660245720777664
40.0,0.0,99127.0,0.0,47.0,11.0,0.0,1.0,39.0,0.0,2.0,8.0,4.0,0.0,1,0,0.38927314068229163
40.0,0.0,48915.0,0.0,39.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.18895745216593107
35.0,0.0,208452.0,0.0,65.0,10.0,5.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.3442042810143978
45.0,0.0,185385.0,0.0,49.0,12.0,4.0,1.0,39.0,12.0,2.0,7.0,4.0,0.0,0,1,0.616044417126671
40.0,0.0,202033.0,0.0,26.0,13.0,4.0,1.0,39.0,14.0,2.0,9.0,4.0,0.0,1,0,0.31067921327775994
40.0,0.0,126060.0,0.0,29.0,9.0,4.0,0.0,39.0,12.0,2.0,11.0,4.0,5.0,1,0,0.34597200423813484
40.0,0.0,271828.0,0.0,46.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.33077447897260037
40.0,0.0,280344.0,0.0,29.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,1,0,0.49401921609261834
60.0,0.0,193042.0,0.0,33.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.29999490542293045
40.0,0.0,107218.0,0.0,44.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,1.0,0.0,0,1,0.6555158526034932
50.0,0.0,246891.0,0.0,48.0,10.0,4.0,1.0,39.0,12.0,6.0,15.0,4.0,4.0,1,0,0.146274996243231
40.0,0.0,223999.0,1848.0,45.0,5.0,4.0,1.0,39.0,8.0,2.0,6.0,4.0,0.0,1,0,0.40719716838344194
40.0,0.0,286372.0,0.0,67.0,13.0,6.0,1.0,39.0,14.0,2.0,9.0,4.0,0.0,0,1,0.5260114734413878
40.0,0.0,150042.0,0.0,35.0,9.0,4.0,0.0,39.0,4.0,2.0,11.0,4.0,5.0,1,0,0.4497215294669549
40.0,0.0,97168.0,0.0,59.0,6.0,4.0,1.0,39.0,3.0,2.0,0.0,4.0,0.0,1,0,0.15175247087774982
40.0,0.0,186145.0,0.0,38.0,10.0,4.0,0.0,39.0,12.0,2.0,15.0,4.0,5.0,1,0,0.4894192119296714
70.0,0.0,32372.0,1672.0,51.0,13.0,6.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.6318202170964055
40.0,0.0,106023.0,0.0,63.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.2794855464291677
40.0,0.0,209808.0,0.0,34.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.2689429207670203
60.0,0.0,200089.0,0.0,24.0,9.0,4.0,1.0,26.0,3.0,2.0,11.0,4.0,0.0,1,0,0.08756089260797757
40.0,0.0,117683.0,0.0,39.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.2970478831069558
70.0,0.0,342635.0,0.0,38.0,13.0,6.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.7072379957589315
40.0,0.0,20795.0,0.0,50.0,10.0,2.0,1.0,39.0,11.0,2.0,15.0,4.0,0.0,1,0,0.44953478811640046
40.0,0.0,183390.0,0.0,50.0,13.0,2.0,1.0,39.0,10.0,5.0,9.0,4.0,1.0,1,0,0.17953756173955285
55.0,0.0,130057.0,0.0,32.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.28422322542581235
40.0,0.0,206139.0,0.0,41.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.3357636138604994
50.0,0.0,176683.0,0.0,29.0,13.0,4.0,1.0,39.0,12.0,4.0,9.0,4.0,1.0,1,0,0.12054592465188015
40.0,0.0,177727.0,0.0,53.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.24481043985362733
42.0,0.0,149909.0,0.0,43.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3555475906641351
40.0,0.0,182028.0,0.0,57.0,13.0,4.0,0.0,39.0,4.0,2.0,9.0,4.0,5.0,0,1,0.707876881457434
40.0,0.0,92733.0,0.0,41.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.2594251999024372
60.0,0.0,267101.0,0.0,63.0,13.0,5.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.8031775477234229
55.0,0.0,64980.0,0.0,40.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,2.0,0.0,1,0,0.3943012452784181
40.0,0.0,214541.0,0.0,43.0,10.0,1.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.45837102357665255
30.0,0.0,120131.0,0.0,46.0,13.0,4.0,1.0,39.0,8.0,2.0,9.0,4.0,0.0,1,0,0.2773553114693207
40.0,0.0,46401.0,0.0,51.0,10.0,6.0,0.0,39.0,10.0,2.0,15.0,4.0,5.0,1,0,0.38675525939187094
40.0,0.0,173944.0,0.0,28.0,14.0,4.0,1.0,39.0,10.0,2.0,12.0,4.0,0.0,1,0,0.46350483685153926
99.0,0.0,183304.0,0.0,32.0,11.0,4.0,1.0,39.0,14.0,2.0,8.0,4.0,0.0,1,0,0.3390115572008336
40.0,0.0,163678.0,0.0,53.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.4767052101321962
45.0,0.0,232308.0,0.0,61.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.41297106118564103
40.0,0.0,123429.0,0.0,50.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4231550376752253
40.0,0.0,288020.0,0.0,53.0,13.0,4.0,1.0,24.0,10.0,2.0,9.0,1.0,0.0,0,1,0.670759343856277
40.0,0.0,267859.0,0.0,33.0,10.0,4.0,1.0,5.0,4.0,2.0,15.0,4.0,0.0,1,0,0.2898130379079375
43.0,0.0,32212.0,0.0,49.0,9.0,4.0,0.0,39.0,4.0,2.0,11.0,4.0,5.0,0,1,0.5021012890979012
40.0,0.0,174018.0,0.0,63.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,2.0,0.0,1,0,0.3988368215549324
40.0,0.0,108542.0,0.0,26.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.13262278535562613
40.0,0.0,198841.0,0.0,37.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.3819806280919705
38.0,0.0,176839.0,0.0,62.0,13.0,4.0,1.0,39.0,13.0,2.0,9.0,4.0,0.0,0,1,0.6781376037221986
45.0,0.0,31023.0,0.0,35.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.6385145431771836
40.0,0.0,81487.0,0.0,45.0,10.0,1.0,1.0,33.0,1.0,2.0,15.0,4.0,0.0,1,0,0.39944981823048675
40.0,0.0,123306.0,0.0,40.0,11.0,4.0,1.0,39.0,10.0,2.0,8.0,4.0,0.0,1,0,0.4540577105515847
50.0,0.0,72896.0,0.0,46.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.5897378665023293
40.0,0.0,202872.0,0.0,44.0,12.0,4.0,0.0,39.0,10.0,0.0,7.0,4.0,1.0,1,0,0.08346940740780577
40.0,0.0,124569.0,0.0,31.0,10.0,4.0,0.0,39.0,1.0,2.0,15.0,4.0,5.0,1,0,0.37359553147787566
40.0,0.0,110188.0,0.0,35.0,13.0,1.0,1.0,40.0,10.0,2.0,9.0,1.0,0.0,0,1,0.5568650033027431
40.0,0.0,133669.0,0.0,49.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.4114417036184007
60.0,0.0,168538.0,0.0,40.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.39690604012678
50.0,3103.0,167081.0,0.0,40.0,14.0,6.0,1.0,39.0,12.0,2.0,12.0,4.0,0.0,0,1,0.8524065471721646
50.0,0.0,214502.0,0.0,58.0,5.0,4.0,1.0,39.0,6.0,2.0,6.0,4.0,0.0,1,0,0.13081093293773868
55.0,0.0,150057.0,0.0,39.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4651994045447684
40.0,0.0,510072.0,0.0,42.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.2958898672629384
48.0,0.0,163921.0,0.0,50.0,9.0,5.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.4531048387758774
40.0,0.0,268234.0,0.0,49.0,9.0,2.0,1.0,39.0,11.0,2.0,11.0,4.0,0.0,1,0,0.38034219054180773
50.0,0.0,243660.0,0.0,29.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.16986508594876987
60.0,0.0,152369.0,0.0,60.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,0,1,0.5283907036952693
60.0,0.0,157749.0,0.0,56.0,10.0,4.0,1.0,39.0,5.0,2.0,15.0,4.0,0.0,1,0,0.42662932051786695
30.0,0.0,182460.0,0.0,59.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.19567310680001085
60.0,0.0,141118.0,0.0,34.0,14.0,4.0,0.0,39.0,10.0,0.0,12.0,4.0,3.0,1,0,0.2546046491344305
40.0,0.0,199599.0,0.0,40.0,6.0,4.0,1.0,39.0,4.0,2.0,0.0,4.0,0.0,1,0,0.18906743038516388
40.0,0.0,95165.0,0.0,59.0,16.0,4.0,1.0,39.0,12.0,2.0,10.0,4.0,0.0,0,1,0.729918059634009
40.0,0.0,230165.0,0.0,60.0,13.0,0.0,1.0,39.0,0.0,2.0,9.0,2.0,0.0,0,1,0.5782406616640954
55.0,0.0,72257.0,0.0,53.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.5974436844216789
45.0,0.0,353396.0,0.0,44.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.7695515264892511
40.0,0.0,104879.0,0.0,53.0,9.0,4.0,1.0,39.0,13.0,2.0,11.0,4.0,0.0,1,0,0.3387133509860246
40.0,0.0,41504.0,0.0,48.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.3001495080223394
40.0,0.0,56841.0,0.0,45.0,9.0,2.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.30135291076515275
45.0,0.0,228320.0,0.0,44.0,9.0,4.0,1.0,39.0,13.0,2.0,11.0,4.0,0.0,1,0,0.4029791339183182
6.0,6767.0,169303.0,0.0,74.0,9.0,0.0,1.0,39.0,0.0,2.0,11.0,4.0,0.0,0,1,0.5154215055638884
50.0,0.0,83953.0,0.0,40.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,1,0,0.41888550790870704
65.0,0.0,157887.0,0.0,31.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.38021598591972033
60.0,0.0,56026.0,0.0,34.0,9.0,4.0,1.0,39.0,5.0,2.0,11.0,4.0,0.0,1,0,0.20712458888610633
40.0,0.0,209184.0,0.0,32.0,13.0,4.0,1.0,33.0,12.0,2.0,9.0,3.0,0.0,0,1,0.5073333647255562
50.0,0.0,198660.0,0.0,33.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.719353219443698
45.0,0.0,247695.0,0.0,42.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.27987825470603894
35.0,0.0,171615.0,0.0,40.0,10.0,6.0,1.0,39.0,3.0,4.0,15.0,4.0,1.0,1,0,0.04864271559948059
40.0,6767.0,153602.0,0.0,90.0,9.0,2.0,1.0,39.0,8.0,2.0,11.0,4.0,0.0,0,1,0.6168073762112573
40.0,0.0,179877.0,0.0,34.0,10.0,4.0,1.0,39.0,7.0,2.0,15.0,4.0,0.0,1,0,0.20786841057388256
60.0,0.0,270565.0,0.0,46.0,11.0,4.0,1.0,39.0,10.0,2.0,8.0,4.0,0.0,0,1,0.5827730766619986
48.0,0.0,252986.0,0.0,41.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4651994045447684
25.0,0.0,219906.0,0.0,29.0,13.0,2.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,1,0,0.4912828493415314
40.0,0.0,114459.0,0.0,47.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.3315957795766946
40.0,0.0,142712.0,0.0,29.0,10.0,1.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.2153169494201437
40.0,3464.0,129597.0,0.0,39.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.5474480924762462
55.0,0.0,202450.0,0.0,34.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3073309829135624
40.0,0.0,198493.0,0.0,29.0,11.0,7.0,1.0,39.0,11.0,2.0,8.0,4.0,0.0,1,0,0.22913171263473223
40.0,0.0,255559.0,0.0,49.0,10.0,4.0,0.0,39.0,1.0,2.0,15.0,4.0,5.0,1,0,0.46481264549470275
40.0,0.0,80445.0,0.0,55.0,13.0,4.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.6195275919358993
35.0,0.0,389270.0,0.0,52.0,10.0,4.0,0.0,39.0,1.0,2.0,15.0,4.0,5.0,1,0,0.4450094087071947
40.0,0.0,43348.0,0.0,49.0,14.0,4.0,1.0,39.0,10.0,4.0,12.0,4.0,1.0,1,0,0.20937812468180483
32.0,0.0,127768.0,0.0,22.0,10.0,4.0,1.0,39.0,8.0,4.0,15.0,4.0,3.0,1,0,0.005720762031590572
20.0,0.0,192755.0,0.0,47.0,9.0,6.0,0.0,39.0,7.0,2.0,11.0,4.0,5.0,1,0,0.18229876660798577
40.0,0.0,270572.0,0.0,35.0,13.0,4.0,0.0,39.0,10.0,0.0,9.0,4.0,1.0,1,0,0.11653543359231999
43.0,0.0,216475.0,1564.0,51.0,13.0,4.0,0.0,39.0,12.0,4.0,9.0,4.0,1.0,1,0,0.17699052981046637
50.0,3103.0,221366.0,0.0,27.0,10.0,4.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,1,0,0.3711491850680273
45.0,0.0,209642.0,0.0,52.0,9.0,6.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.3996098565651515
20.0,0.0,174090.0,0.0,43.0,9.0,6.0,0.0,39.0,1.0,2.0,11.0,4.0,5.0,1,0,0.27091716821164136
40.0,0.0,27142.0,0.0,25.0,10.0,1.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.16435221058337346
45.0,0.0,162410.0,0.0,45.0,10.0,1.0,0.0,39.0,13.0,6.0,15.0,4.0,1.0,1,0,0.12569113602013182
40.0,0.0,110238.0,0.0,56.0,13.0,6.0,0.0,39.0,10.0,3.0,9.0,4.0,1.0,1,0,0.0898755286728729
40.0,0.0,167711.0,0.0,66.0,9.0,4.0,0.0,39.0,12.0,6.0,11.0,4.0,1.0,1,0,0.04399118556810259
40.0,0.0,358886.0,0.0,45.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.37200354780357076
25.0,0.0,116620.0,0.0,64.0,14.0,2.0,1.0,39.0,10.0,2.0,12.0,4.0,0.0,0,1,0.5055151633926089
90.0,0.0,35166.0,0.0,44.0,13.0,6.0,1.0,39.0,5.0,2.0,9.0,4.0,0.0,0,1,0.5182793271501984
55.0,0.0,111377.0,0.0,38.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.5331887622992922
50.0,0.0,265535.0,0.0,35.0,10.0,4.0,1.0,23.0,3.0,2.0,15.0,2.0,0.0,1,0,0.38772906158098985
60.0,0.0,38707.0,0.0,23.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,1,0,0.15685548395134155
60.0,0.0,28197.0,0.0,69.0,9.0,0.0,1.0,39.0,0.0,2.0,11.0,4.0,0.0,1,0,0.2465065528865225
40.0,0.0,235683.0,0.0,49.0,10.0,4.0,0.0,39.0,12.0,2.0,15.0,4.0,5.0,1,0,0.49490780099516285
24.0,0.0,280282.0,0.0,37.0,11.0,4.0,0.0,39.0,13.0,2.0,8.0,4.0,5.0,1,0,0.44846417204438344
60.0,0.0,184378.0,0.0,40.0,10.0,4.0,1.0,33.0,12.0,2.0,15.0,4.0,0.0,0,1,0.5092341057327738
56.0,0.0,156728.0,0.0,38.0,13.0,4.0,1.0,39.0,1.0,2.0,9.0,4.0,0.0,0,1,0.6664508969898917
45.0,0.0,173992.0,0.0,26.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.17184592423400702
40.0,0.0,226443.0,0.0,34.0,10.0,2.0,1.0,39.0,11.0,2.0,15.0,4.0,0.0,1,0,0.33193778466238927
40.0,0.0,160574.0,0.0,43.0,13.0,2.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5841933709124254
70.0,0.0,34180.0,0.0,36.0,9.0,6.0,1.0,39.0,5.0,4.0,11.0,4.0,1.0,1,0,0.037171504891535694
25.0,0.0,209101.0,0.0,31.0,15.0,4.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,1,0,0.44967238206981786
40.0,0.0,154076.0,0.0,43.0,10.0,4.0,1.0,39.0,6.0,2.0,15.0,4.0,0.0,1,0,0.28378370691695026
45.0,0.0,120939.0,0.0,47.0,10.0,4.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,0,1,0.5575131326792202
80.0,0.0,219293.0,0.0,46.0,9.0,1.0,1.0,39.0,1.0,2.0,11.0,2.0,0.0,1,0,0.4487274017989395
45.0,0.0,345705.0,0.0,34.0,9.0,6.0,1.0,39.0,3.0,4.0,11.0,4.0,1.0,1,0,0.05467651404717749
45.0,0.0,144949.0,0.0,34.0,6.0,4.0,1.0,39.0,3.0,2.0,0.0,4.0,0.0,1,0,0.1506642603791384
40.0,0.0,37438.0,0.0,55.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.4214823008423137
55.0,0.0,32916.0,0.0,38.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.44315701040293315
40.0,0.0,211494.0,0.0,37.0,9.0,4.0,1.0,39.0,13.0,2.0,11.0,4.0,0.0,1,0,0.3357636138604994
60.0,0.0,222216.0,0.0,57.0,10.0,6.0,0.0,39.0,4.0,2.0,15.0,4.0,5.0,0,1,0.5025673115467879
40.0,0.0,85604.0,0.0,44.0,9.0,4.0,1.0,39.0,3.0,0.0,11.0,4.0,1.0,1,0,0.07126535514705934
40.0,0.0,55272.0,0.0,47.0,10.0,7.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.33829820999647275
